age,family_size,monthly_income,employment_status,assets,liabilities,credit_score,label
63,7,300.17303923830787,unemployed,1183.9623030348132,2953.37992768133,575.6970480162026,approve
60,3,451.53447110523234,employed,1280.4478052412449,457.4947292708005,497.94648951720444,approve
64,4,1490.8788914237089,self-employed,2063.269741029866,2382.515546842441,624.3038252288603,soft-decline
62,3,1127.126346377457,self-employed,228.75205296740575,363.31958833674025,403.9512257937576,soft-decline
35,3,1300.7374584435722,employed,1146.2690810458948,783.5536110281291,618.6196822855557,soft-decline
55,2,1955.604133324457,employed,7147.593563013771,20.689645610074052,707.4544355884318,reject
52,5,1605.1709359785568,unemployed,76.55114560323655,737.8833052480602,605.1646727639243,soft-decline
68,5,2063.220607016864,unemployed,759.6085323177084,1013.1927070920814,696.5061842980824,soft-decline
32,6,1055.9835463446495,employed,754.0755004150279,266.9714905916188,501.6657942209797,approve
42,6,2128.2534139186773,employed,2007.317722634418,864.9732312673003,763.083311623106,soft-decline
54,2,1251.815735050222,unemployed,223.6524342656814,1041.7626099597398,687.7828350833346,soft-decline
45,6,1118.094382766642,employed,1980.6498874595675,1161.188187830395,638.0772689742579,approve
27,7,2023.0683443935523,employed,199.72960215843815,1497.9113947977091,552.1284436087789,approve
56,4,389.49242456469347,employed,199.5382365430765,373.00649922154247,538.838231720436,approve
34,1,2416.5203972797326,employed,2605.2550946184606,838.8135194215271,594.3274057283696,reject
56,7,802.5299859738999,employed,783.5243684504326,3994.2655766102484,696.2222583460451,approve
39,1,147.32441991547478,employed,7581.642548242209,2284.196903437161,494.7583335302659,approve
43,1,1457.4513664391034,employed,76.13686235639614,3050.5143434554157,600.8328407953359,reject
61,2,735.8749429172176,employed,1177.9587411704722,487.9825229540622,658.7376217331027,soft-decline
42,7,2418.0649643378756,unemployed,240.1271279374254,1546.1256392218977,674.3479053814043,soft-decline
34,2,696.969426850397,unemployed,865.8133139093019,967.3155143151804,658.4989200849359,soft-decline
30,3,1220.1142421463735,unemployed,12665.039219844379,86.35895320494613,486.59251793050305,soft-decline
37,1,100.0,self-employed,4393.614540135593,1737.15986490737,690.5422307616761,approve
42,4,1569.0399714282298,employed,99.06213573794446,1130.4165540202835,605.3754924876557,soft-decline
21,6,455.8269468987668,employed,1656.815420621825,221.79116559424077,513.152387522164,approve
27,4,1485.3272832328207,unemployed,2087.2388298420374,83.09747260249618,598.0665434127691,soft-decline
20,6,700.1583322058967,employed,470.26684671054244,1814.1408582417248,443.30678853501684,approve
58,1,100.0,employed,313.55459065207447,82.18865719250468,646.2638418408214,approve
62,1,1091.8330632407185,self-employed,4694.770284516606,95.79955143016882,589.783242676956,reject
35,1,1060.4999619549046,employed,6935.728587371127,557.5823605833967,498.39074750033353,reject
64,2,1616.7501015358293,employed,9630.01958696396,144.79207498899655,576.7938714925956,reject
53,7,2089.200400287443,unemployed,3119.0279608698497,2449.573453739894,543.4027824765219,approve
64,6,2338.686586941759,unemployed,2178.3265594180098,635.4141447884751,548.5132944840633,soft-decline
39,7,1604.9079494296202,employed,848.471108284076,841.9975533917251,419.1173667152133,approve
51,2,1195.0334344461428,unemployed,376.0314251234138,2632.5637115565587,466.22692639722646,soft-decline
64,2,100.0,self-employed,164.54835639950963,755.5827957168403,581.6240806914335,approve
25,5,1141.4146558930051,self-employed,2363.753908139506,436.3230744020413,567.8599523990912,approve
57,4,1150.4581189572527,employed,3071.663273169036,1595.3136600474063,677.9182529450982,approve
66,4,860.9518182407804,employed,3502.621164889041,584.9211299272787,549.4573617063617,approve
61,3,1443.0773554205662,self-employed,4901.358379100697,383.4141654656824,557.8414944278984,soft-decline
36,2,1785.333997687494,unemployed,4239.353477438386,1284.5664865002577,561.5808067338688,reject
59,6,427.1172486299213,self-employed,16519.46847739749,1617.4986965015971,584.2376219360724,approve
58,5,416.21095206037296,employed,559.5971539579263,1568.8535505507468,607.3171253619174,approve
54,5,902.4955917563597,employed,2881.9878708028355,3802.021909728865,567.4937911334993,approve
23,7,569.3395665044538,unemployed,1765.99970972278,1544.9007141487918,645.6977189967661,approve
69,4,100.0,employed,605.5782427764317,1469.386603010869,784.0176778902874,approve
43,2,302.3850845739338,employed,8024.274865907217,1948.309802074541,533.9644884124612,approve
51,3,137.37519707379158,employed,4563.567983075374,0.18521244620906213,631.3464008138237,approve
62,2,1845.9153556127071,employed,275.1147857835775,450.0934174432833,602.3620997025058,reject
23,7,2191.978904206495,self-employed,53.013115351896055,1337.8970208934804,683.7627625957401,soft-decline
54,1,233.19657989378925,self-employed,2331.625578391234,915.5885062679732,616.2399922324639,approve
50,2,1382.251459195978,employed,1853.341985993699,195.49434136802012,541.8839047699713,soft-decline
39,7,1611.4614971288256,employed,5491.990928243623,362.0221994733727,506.79570021186606,approve
38,1,100.0,unemployed,533.1600231269992,410.66753391145534,648.8391683273757,approve
23,1,1112.6852630252997,employed,176.32505584482018,838.9318790707576,513.2958403783825,reject
23,3,2773.4613157425683,employed,600.0905896013203,1781.4030610794516,694.6992388934481,reject
65,6,1474.0028064503415,unemployed,38.21812238091677,2695.5059074469555,644.2554150179351,approve
21,4,828.2896210672286,employed,73.10547321292788,1386.6640808723723,606.9367320116081,approve
47,2,607.8694323472537,unemployed,4926.865097324706,1851.1935374119644,495.0195973792421,soft-decline
28,1,100.0,employed,867.7803464759511,635.0593425102719,654.0258514490191,approve
47,2,1329.3315592817125,employed,1058.009742346163,493.9280611430123,729.3412859850966,soft-decline
48,6,2363.4717510780206,employed,37.085018414879656,498.7464254844248,565.9924153545165,soft-decline
41,4,430.51937192145556,unemployed,630.8515355327421,957.2130656468629,540.6474130138215,approve
26,6,100.0,employed,3266.7029904436704,132.65943638123747,592.6379366137419,approve
20,4,535.043073052743,employed,1911.5759567854661,866.2969656345293,637.3553817545505,approve
68,5,1617.1198221847458,unemployed,2803.0645500462447,1094.0214233860436,557.5024629600217,soft-decline
48,4,700.0499966245402,employed,1185.5677271114905,577.8717132601639,671.9358516792006,approve
57,3,425.67233496083827,employed,741.3426522555533,3061.17097084681,752.8574379416291,approve
54,6,1013.4084405405013,employed,1318.6902952085402,937.0376494400067,626.4196706814347,approve
53,1,1160.7905230174986,self-employed,780.3779741374569,248.46068267901725,574.001111758534,reject
41,5,100.0,employed,3652.3428126931676,652.420404845208,635.200301987913,approve
48,3,847.9014121442235,employed,706.7143806723309,1125.175293543116,694.1839650400884,approve
23,2,651.9126702543631,employed,2156.2294555125004,391.0137211054399,612.7709302841613,soft-decline
19,6,551.366955526342,employed,294.63997647559756,82.99212641572065,638.8076024882561,approve
37,7,288.07433142598643,unemployed,2322.2512835902694,875.7142908058053,656.3812950993835,approve
45,7,1658.8804983563582,unemployed,4890.5961375772895,2954.0179148070083,529.9643315316723,approve
28,1,548.9291498413804,self-employed,1875.9643724266248,663.7281658807974,636.7297073127687,soft-decline
21,4,100.0,unemployed,1641.3038486680314,2365.6216029504594,492.64409566593605,approve
32,1,1185.0084753828035,self-employed,6494.461507227129,1801.952775129735,547.325508952232,reject
23,7,1507.6396308712292,employed,1974.481151730046,159.47976846972443,691.6529921029036,approve
66,2,442.78875434888573,self-employed,600.9955092942563,1231.5835701918172,669.6828188248613,approve
47,5,608.2361171512237,employed,691.7272628578885,571.7538256398169,578.3855991814073,approve
55,5,545.6623957001391,employed,2443.639858970968,288.0105600818513,736.4634746756585,approve
68,6,757.3426469989226,unemployed,2659.3486715554536,1161.355161081702,495.1847935679926,approve
19,5,1774.7951275328755,employed,723.3641511346282,1357.359903863145,583.5929845634453,soft-decline
32,6,920.1585793393505,unemployed,847.2906768592557,198.3245061495033,622.0083431449943,approve
28,6,1587.7154819670436,employed,9433.658489350824,2458.592118754842,375.3402219424776,approve
25,6,321.81785791727293,self-employed,215.06474392975463,1390.893898599023,587.3869940419123,approve
43,7,731.416706293311,employed,1037.1949209382171,2708.682888336105,510.040141341735,approve
68,7,1667.8096710931147,self-employed,128.9651119619821,381.3676268616539,511.8610349707909,approve
62,4,436.07622110161844,self-employed,3441.6146910399743,2802.3886129852467,578.2216092504113,approve
61,3,1708.4955226359714,employed,193.78370565973015,459.68529932184845,453.94733037591755,soft-decline
22,6,560.1311363034033,employed,2241.7609274131582,55.48074577662701,535.3632173152366,approve
23,6,774.8362394591063,employed,116.2826914081964,1439.56598462234,455.8174115195819,approve
43,3,2169.1138111442474,employed,2234.7037937340037,1215.735528335896,609.9029637422643,reject
21,1,694.926715983638,self-employed,3703.489664156314,911.0818025909299,608.3477785440945,soft-decline
36,6,1101.7420619254444,unemployed,1017.7268566759283,673.1362306196777,572.1161622832493,approve
37,4,1431.5054957652153,employed,1476.818424245577,32.69394008660646,679.7156131088001,soft-decline
50,5,1158.5560547704079,self-employed,1026.796988204496,979.75583338651,576.3069931924748,approve
37,5,1178.5373442227037,unemployed,714.7468288610381,539.2844539977527,598.1535595410178,approve
66,2,960.422179212786,employed,3251.779007852164,821.4565806737994,527.5199397535508,soft-decline
29,2,100.0,self-employed,634.915532272933,560.928998262148,415.7380409926342,approve
64,5,1243.802531069831,unemployed,2567.067099136725,3383.0470823906985,588.3728229885262,approve
18,5,487.272080091842,employed,461.84011838646404,926.6161084540693,577.924139171659,approve
43,7,1543.0370521822235,employed,574.9743057752125,1383.2443395779417,736.7926945126165,approve
31,4,1960.4429967647798,employed,820.3357855028728,2754.3079970938443,653.3956819186575,soft-decline
55,3,100.0,unemployed,1779.0852343274908,895.5065348005907,566.9503104418959,approve
54,2,1961.6654791989731,unemployed,1211.8201616802,12.135860384531336,611.3330419791421,reject
28,7,712.2595456930696,self-employed,2734.1195536146183,34.893434784865214,672.5614370935723,approve
53,7,908.3355444708691,employed,480.4962590980132,1211.798122761089,641.3404021591894,approve
30,3,361.3287832413272,employed,21.459290334044397,327.2342293229098,733.5124667464627,approve
60,7,1131.9274103463938,employed,2997.2020848974066,866.0248175121527,536.8482864623826,approve
20,4,1046.770418224184,employed,3448.007264562675,225.9940865956289,678.0027365563001,approve
50,5,1753.8459777049952,self-employed,122.64507721274732,315.0517277098262,566.1702131732717,soft-decline
23,6,481.02470635882,unemployed,1887.8764627537923,702.472639701225,615.4893195813589,approve
67,3,2162.561681356536,unemployed,950.2953829468245,3711.9214273586654,555.3858404181462,reject
27,5,1465.2998604162226,self-employed,3158.7454205053887,957.8173735822071,588.6393461589018,approve
22,5,1063.6782837427863,employed,4149.537818045673,2751.1890103823343,616.9249648223164,approve
40,1,873.4509452731563,employed,3807.668507749372,3203.49113807383,647.4602851422247,reject
27,3,785.4013870063048,employed,3002.999669248836,233.33278118236584,604.908571310186,approve
61,7,831.0593579154466,self-employed,626.826540265211,372.7950379746761,401.1080257223811,approve
19,6,1117.8813698548315,unemployed,3341.4529721489125,1469.6424107033854,593.8440993360351,approve
30,3,853.7000275143874,employed,1524.9022404455684,2015.6333043196416,717.6320609856122,approve
57,7,551.6293804447589,employed,108.39842460694298,732.3595216624901,593.2102562824498,approve
19,5,1122.1215063856916,employed,1221.0667002003024,4994.673456810252,719.8785472101371,approve
37,6,414.5983168922288,employed,5700.077378317855,11.639677739245204,590.3842604586436,approve
18,7,1225.726830701223,employed,4376.002779238425,356.0931925963144,474.241486336031,approve
54,4,843.853075163481,employed,215.75910709180621,975.9392386299809,565.3636123148193,approve
26,7,1487.7116364622907,employed,2726.1456461219186,633.5393784706591,555.3253051666412,approve
34,1,1692.3519474868338,unemployed,3277.6599765203496,123.98053779320128,581.6373550132142,reject
26,5,1692.076392241317,employed,633.2283659015606,458.52905150759545,505.17452460781936,soft-decline
28,7,1222.6735392368382,employed,1275.835853283386,25.77652168506677,599.2942826477477,approve
32,2,1304.3818545367915,employed,2482.573733402022,1029.3083945644894,573.7392127466529,soft-decline
41,2,774.0742817170952,employed,1156.216662624332,2232.523194419539,703.0289485902873,soft-decline
55,1,1474.3477819383434,employed,239.36274015689895,2161.7291734341866,503.181030247066,reject
52,4,1553.3509524632063,employed,2447.5514870800353,1202.4555351796287,619.6534949307719,soft-decline
47,5,100.0,employed,4852.642143663025,626.9291870845143,632.8822498093954,approve
48,3,1264.8430369250846,employed,2113.893335820585,717.5046676287018,661.9984711206092,soft-decline
66,1,1957.6908653962068,self-employed,2972.6780492587004,147.24652974486858,570.9129698545257,reject
22,4,750.5967937766509,employed,887.4636641601505,417.0576827814314,617.664079567403,approve
61,3,597.8171167062844,unemployed,404.7177273204634,207.92011248976303,628.2622500357026,approve
67,2,706.0955772395764,employed,2058.771394054121,1721.4885535473666,468.1308959604522,soft-decline
31,2,100.0,employed,794.3130578134158,2462.2129273608207,573.7839526835628,approve
28,3,1088.1887681142375,employed,3933.276259892443,769.8624965564215,597.3867948906409,soft-decline
26,1,1020.975808068076,employed,261.6485203823971,1301.0860906309813,606.7662576093965,reject
51,2,1137.9187830141107,unemployed,1136.4282448519855,129.49927074425875,605.7871193836379,soft-decline
29,5,1291.1836348524614,self-employed,1010.7728874844148,937.8582560419458,635.0017033846372,approve
52,6,441.4046184729665,unemployed,5562.979754204233,1213.3197558877541,755.008394159533,approve
52,7,1191.2394393154307,unemployed,332.42749530088395,602.8826715178731,552.3657141004011,approve
18,3,1310.2390619410107,self-employed,19.79125122331631,278.75283629708974,630.4937418042593,soft-decline
57,3,658.1257884280775,employed,543.8411147591037,2098.6204511461815,704.1042548799503,approve
39,2,1294.082598776381,employed,3432.6754440460963,1358.3240818693803,456.10891040309787,soft-decline
46,1,1056.4946384707189,unemployed,469.7284821754632,2301.1589289415765,621.4504863811288,reject
25,5,558.1671613896339,self-employed,551.1857212209804,1705.9633916537227,465.56965548066296,approve
28,1,1197.9520875385736,employed,278.2915149468125,4643.332136030603,774.8462192370029,reject
58,4,796.5024796527464,self-employed,2513.5956179907976,213.40702204572537,641.7640587438306,approve
54,4,1487.945691810071,employed,143.36623929200846,90.74316907647096,630.9672526243488,soft-decline
31,6,832.5835339516735,employed,804.5652621148382,410.9844989669149,450.1300776743598,approve
47,2,100.0,employed,663.9611132112708,138.11809550881352,559.6406544435046,approve
52,2,1186.8908898693555,self-employed,1620.0800092002853,740.5115986915341,560.0163153140181,soft-decline
38,2,1160.5822734820042,unemployed,2621.7524639116436,1002.4721953584017,741.3164443135031,soft-decline
54,6,243.20402104163702,employed,1522.3229250297802,863.4341211394677,658.3360989484613,approve
22,4,1525.3752808047138,employed,5348.051110282843,300.0787755604615,467.7658642067022,soft-decline
36,1,1488.7545852948351,employed,6050.018953054739,2394.963914088285,637.5601801881573,reject
31,6,391.01386526756403,self-employed,897.1586069872567,21.399712968916642,479.7676573142212,approve
43,6,538.261589258062,employed,3007.278372083283,427.7311984975786,469.6533433884567,approve
21,1,900.5946708793313,employed,2684.9483548278113,1269.3738320640707,636.2737666954861,reject
42,2,468.8035082736535,employed,4469.191161230513,1456.4118348027314,659.5815304789153,approve
62,5,1448.2780294381744,employed,1188.2102736880004,538.0573037994237,636.7002872025789,approve
59,1,1104.280364529047,employed,1512.0597453892274,17.054416610423274,750.3666065665053,reject
42,4,234.5099978782349,self-employed,1074.9358429192132,962.4490201691073,629.5002029062169,approve
35,3,424.27036100549697,employed,3799.271885172284,65.17304900323464,613.6075367018456,approve
57,3,1831.403424016481,self-employed,521.9564708409142,114.12747354533506,502.71924493266,soft-decline
25,7,2074.8936645407907,employed,548.1082543231754,1050.5387230403503,668.6090942922199,approve
56,7,1377.110283236756,employed,932.3582354910847,374.67646942972436,467.8844599708648,approve
57,6,852.1073213947803,employed,523.6201995563337,427.7569646099362,761.6295259054333,approve
31,3,692.0259613153964,self-employed,1646.5428774547154,667.1034362485267,669.6638353807904,approve
49,5,1384.7895928177036,unemployed,288.8729469224985,3843.3552802329714,823.1837882635516,approve
68,2,1053.1443739816407,unemployed,771.8727407621917,3365.1225945967176,631.1462486859684,soft-decline
55,4,100.0,employed,4893.943490686396,538.3013127634063,673.6132848872535,approve
50,7,1722.3075877743813,employed,1052.6417150833731,308.56421763464385,577.8263112013863,approve
40,5,1942.0622871540083,unemployed,2758.5081364360894,360.38489252989746,596.5376329689493,soft-decline
32,4,1516.0767730602386,self-employed,240.86301085631993,313.0426822568134,515.8772872941356,soft-decline
50,4,235.87216376025435,employed,568.8800222781496,759.8123499809531,484.18330811458645,approve
42,2,554.2214851936621,unemployed,3293.714957736695,933.5890075705989,615.1598245530656,approve
34,6,100.0,employed,2879.330667212643,670.954056367153,596.0653995060935,approve
50,3,2117.2339439768893,employed,976.0286443217326,524.2391209140046,513.9221027121207,reject
64,2,750.2830057186804,employed,6175.559253814125,237.35028775514394,528.1014606142683,soft-decline
19,5,2633.302525154848,employed,4830.231748116459,658.7565585041007,602.5975992566381,soft-decline
31,6,2368.6610216354447,employed,6556.230110153559,417.18761975722805,512.5502600174734,soft-decline
57,5,367.60150854173946,employed,1116.9343113894151,780.0032157212171,628.5316063580112,approve
57,6,504.21258241789064,employed,439.9810139882147,1124.5130835150644,515.0328666303808,approve
68,7,1326.3332396429837,employed,1970.524202316745,1003.2444044467456,620.4683583940919,approve
56,5,100.0,employed,2308.925533760936,620.8083059472814,507.9430310351909,approve
68,2,693.2186178350067,self-employed,268.07283328513415,812.0487962236573,508.2787538539808,soft-decline
23,6,623.28869915529,employed,3088.077969628856,335.27154108974383,411.0215072127846,approve
23,6,2295.8161593626955,employed,36.45059218504046,24.538889904258497,587.1776808012712,soft-decline
20,4,1112.712519853119,employed,1318.3743594284622,980.8811321390358,716.3251813842793,approve
24,4,800.6631157239627,unemployed,803.9910466539604,291.1126958335893,711.7864651133012,approve
68,1,557.9606871202892,employed,2696.4798856411985,1105.4970646466663,625.9254002768731,soft-decline
25,5,1625.8347181273557,employed,750.1455225146407,1374.3993860638484,439.9188414085165,soft-decline
59,4,652.3024232487141,employed,3506.698701124309,2476.0786844379268,667.510015458714,approve
69,1,964.80191794625,self-employed,1807.5067519059555,3173.013644959646,618.0533018816758,reject
32,7,552.613534269625,employed,3158.723165567611,10.581836983995695,567.4797472246928,approve
64,7,100.0,employed,9082.633393792266,4643.309257209263,696.5892902330929,approve
46,4,302.7754106081353,employed,2273.615132959729,1148.9112938224187,649.2355749446812,approve
50,5,648.6198048447145,employed,8392.796617430879,1031.4888124599408,756.9239234228711,approve
69,6,815.7216188154596,unemployed,58.52052707602911,15.33000151483973,487.54889328415726,approve
47,3,846.403251853545,unemployed,825.4024167461048,1974.96197953214,493.805575421228,approve
56,5,937.7562096368665,self-employed,228.2493166385462,157.22876740440677,507.28164394140333,approve
44,2,657.9186588942937,self-employed,608.4494518487259,1816.0326164945097,577.1982791447005,soft-decline
53,7,1944.3884437178845,employed,3651.309755130689,15.684913910181804,727.0537803837128,approve
46,4,1663.5888838998876,employed,65.7143985260511,1038.3574175516135,550.1125979716983,soft-decline
55,4,905.4235129664132,self-employed,1468.7007276651118,570.5783418517167,551.8236655553413,approve
50,6,1177.9807958186975,employed,1674.6296823983992,224.1024222081732,633.3833546811697,approve
54,2,739.5382309829315,unemployed,1647.2004456984534,113.79755399163392,667.4524358235603,soft-decline
44,6,100.0,employed,1289.8460628965142,580.0465508026438,421.0566724548271,approve
50,2,1014.3451090482174,employed,3127.04627809946,131.5970421973903,683.1771900950868,soft-decline
21,3,1213.930052875851,self-employed,286.6857985726732,666.4012855750267,547.5826955252023,soft-decline
39,7,100.0,self-employed,743.8005713361016,981.408243668745,591.8060228831898,approve
19,4,1349.5877484362218,self-employed,1912.7991565169445,1756.6869263529384,713.461130619003,soft-decline
27,4,803.5963254386336,employed,2348.5132475008436,1135.2226557516146,582.6845120564421,approve
22,3,1236.5536044442636,unemployed,1035.5273790796846,67.42242675194376,477.45035838512734,soft-decline
27,1,824.72094684094,employed,4164.832135634989,367.34961974253974,482.0875759255244,reject
50,7,1875.6681319587942,employed,1073.9744015573556,339.6473229828814,597.6710495096512,approve
55,6,1158.3601744088608,unemployed,1030.9265030748832,2465.485547864362,573.2508211868196,approve
30,3,1701.691521070405,self-employed,73.75801806133404,2023.30353925012,604.7578539335627,soft-decline
48,6,1759.3082995224615,employed,1602.0944414744326,462.27027819669615,567.897761517629,approve
64,5,216.31099173811253,self-employed,2466.6716759112264,73.81367564442925,699.3141480227897,approve
53,4,482.68819098519657,employed,243.06598383659787,2245.329129845779,601.9813791852056,approve
62,6,1316.1274779083792,employed,728.9326247693942,2190.9538561466875,458.9617874379169,approve
41,2,744.1239013692795,employed,3039.715085942591,1929.2722538678486,665.3226393490726,soft-decline
69,6,832.975261520593,unemployed,911.1585182757939,1864.8569958832122,752.5016755328143,approve
32,5,1900.5953755194269,employed,553.095148814813,654.4150503711049,612.3944784950556,soft-decline
46,7,782.7435352655509,self-employed,2230.7072739463033,195.3237022261443,618.604029075226,approve
25,4,321.7494562259924,employed,438.20041748336445,649.1074254763157,537.6091990349834,approve
22,3,416.33999885508376,self-employed,4520.065249212454,682.4006730157394,580.6039408434322,approve
46,5,2527.6495508348908,employed,223.2007664622004,673.2107450495442,640.22960075946,soft-decline
64,4,875.2463637303341,self-employed,2452.094676420358,773.8640520135757,690.543205278314,approve
21,6,100.0,employed,1384.4899804576187,297.9439094460384,635.6800223144323,approve
29,7,100.0,self-employed,4079.3582950935124,456.08680880254036,745.443270283118,approve
62,1,562.7543501281204,unemployed,269.79628904044256,569.490922911304,607.8776251240868,soft-decline
19,7,862.4345164008316,self-employed,2265.754893201615,140.5516450522284,510.26435971851754,approve
44,1,1664.4215944993707,employed,1697.519506377045,607.6378444318542,512.5555687368977,reject
48,2,1596.641616523237,unemployed,1308.1996657904394,1663.2059352248907,698.7529385502162,reject
68,7,995.5575052490154,employed,1352.2154146486141,1760.6070407818686,680.568157969688,approve
68,4,682.0819896882876,self-employed,2560.102594993648,530.2867216217413,468.4316745322492,approve
53,1,1237.721297395183,unemployed,5552.925390700518,731.4895686890621,583.2393447651282,reject
53,3,100.0,employed,191.3741517033416,34.22953525130057,586.144495310199,approve
43,4,2386.7566257504523,employed,39.39066723016642,1122.1856390071678,539.8773713361712,soft-decline
60,3,1457.8739170996278,employed,3276.7531765439458,518.5317111124647,487.17015564411685,soft-decline
44,7,1606.8931538097906,employed,228.95812158415475,589.6482260824769,538.1116667521377,approve
22,3,248.09263268637255,self-employed,8639.500753113052,2068.879336117726,523.7321150948035,approve
37,1,1897.8540489076172,employed,1931.740722212174,619.5890237109476,489.0825228621501,reject
28,4,677.9879872815934,employed,2104.6012168316756,21.42002573254585,666.3252256132619,approve
27,6,333.2093140270057,employed,443.5182774564317,258.11147852449966,622.6357256593926,approve
57,5,972.5793405756463,employed,549.6957295188182,645.5398381403547,562.8701870870437,approve
55,1,956.2114398081383,employed,2153.8012230604254,552.3358633165169,434.35451905357587,reject
23,1,245.02404924160226,unemployed,4809.830142616057,1968.760195201765,576.0739112532144,approve
25,6,373.5438525210443,employed,8078.63969151674,781.1863786083546,641.6844499664445,approve
40,4,318.7377572703649,unemployed,441.3705173638514,1170.0086452255302,541.1164816984824,approve
64,4,325.39945250022265,employed,288.01702484042136,633.6022888182333,508.0027375509511,approve
43,7,728.3314650302798,employed,116.1087407305689,579.2039235322011,590.158238615946,approve
63,3,100.0,self-employed,4054.412058690306,591.1081782791707,626.805506246916,approve
60,7,516.037851810245,employed,698.3061708056432,529.1959457808101,440.0055307382388,approve
29,6,1731.5941838689882,employed,3.627355177147006,773.4539257724323,708.3207310309241,approve
43,7,1576.3166164729287,employed,506.73672217438815,288.27344961893107,500.0698354210551,approve
30,6,265.0845313750717,employed,832.3679411134362,2216.913890520601,566.1773823482305,approve
57,4,1670.7434421059636,employed,9417.99031721056,405.09349930407893,694.501682576196,soft-decline
35,3,100.0,employed,1482.7497001180845,159.61002819458926,610.0287244494314,approve
42,7,2700.4010254085074,employed,458.10682939935714,101.53504056902237,687.6873147327954,soft-decline
50,1,1910.2192344949146,employed,815.3902195696892,13.513816805496408,724.2943168356554,reject
64,2,608.1876615019253,employed,801.8738144748123,549.6636130166357,483.2259171873852,soft-decline
57,5,1267.6985932145772,employed,39.84579184119958,207.77597539572653,672.1635124306291,approve
60,1,100.0,employed,290.4748355304088,21.88565593372938,706.038948334785,approve
29,4,1042.3099529480694,employed,2376.1756801803126,734.0098973458485,569.9355561738573,approve
61,5,871.4358772482732,unemployed,256.2372484055291,1139.367249968771,576.3028778759821,approve
53,2,415.6656274253231,employed,524.6376501756595,89.65237143222902,446.9564947636229,approve
65,2,672.0097595718987,self-employed,863.8357302818729,617.8927298576378,662.4863561399787,soft-decline
21,3,603.1087669334011,employed,2835.4457630901256,1361.128411208366,397.2105347718848,approve
22,5,207.7842964776553,unemployed,1746.467105847792,4254.993782487234,677.5046251250694,approve
54,3,399.2969278723358,employed,2335.9246370692695,1100.1845579636326,486.586447890744,approve
25,1,100.0,unemployed,1674.0920331167918,280.82503682725036,711.2550961276354,approve
59,6,1600.1315358924326,self-employed,2301.4482057255673,1260.7323792856255,631.7018748019474,approve
66,6,347.5210774806118,employed,5.6924005037314815,911.1276505965701,680.7174158092553,approve
45,6,144.5853899008921,unemployed,5344.3473886411875,238.0025116354291,534.9778423335583,approve
48,5,1589.053275871198,employed,235.1366368878628,1904.5530474259754,493.3237123845803,soft-decline
26,6,1258.734248037531,employed,1042.5908021384646,557.5756181461282,458.9102268941367,approve
68,1,1563.1507391642715,self-employed,2948.401690242604,3269.5812587671153,687.2962409780699,reject
46,3,1641.2582569376582,unemployed,1142.6759633852132,1283.3804628028809,653.0352055251104,soft-decline
31,5,2356.2184278568966,employed,5868.9940921085545,1034.4076956803374,655.8730436859416,soft-decline
57,3,890.772163314771,employed,1260.6788695710013,1303.251251378977,623.3153896863072,approve
58,5,100.0,self-employed,4157.913807914084,650.2735681785944,643.5097266070715,approve
39,3,1189.7264605334876,self-employed,3330.198448229459,703.6551520251239,576.6667961146563,soft-decline
28,2,531.6967639841278,unemployed,7925.191308421323,1905.2017911801365,629.6240507075543,approve
40,3,329.74630167912153,self-employed,5222.240324800783,1142.3401782255917,531.4530448384168,approve
18,6,1069.9476205520687,employed,4567.994538170676,2275.3914660771857,572.581352090185,approve
63,2,1606.026913106713,unemployed,2630.5860916929596,2214.81924178914,843.4663596399523,reject
54,3,414.8036108826017,employed,914.5638598715999,3750.3308645064594,603.1137077546107,approve
38,5,1892.0716611322032,employed,224.37960574512454,1204.6885899237832,442.27033097150695,soft-decline
43,5,307.27022869802886,employed,2333.6434131124965,697.7612443225835,567.312799551684,approve
63,5,829.2677450721758,employed,7693.789441904546,181.89568773995336,515.3982095285224,approve
53,4,1270.4155172466076,employed,2593.6711700128035,1222.0707881539247,612.7374811772706,soft-decline
40,1,728.4705539211593,self-employed,5282.541895487477,344.7149178368566,528.8512709741069,reject
18,5,100.0,employed,3262.392974845115,332.6063141905088,583.0534898755125,approve
68,2,1649.1852442521636,employed,356.1364503737604,272.18645400742133,540.8127986982806,reject
57,5,563.574961750781,unemployed,573.2419927610782,2080.4184775379126,615.7747294557613,approve
32,4,1521.428914575585,employed,836.6922317454912,2024.6840493451823,549.8080939373491,soft-decline
38,6,115.09910548063658,employed,368.47184245283626,996.8785429459649,628.5504057999229,approve
64,2,234.59439253251173,employed,1742.8801235824303,640.5186426113711,755.8865167238977,approve
26,4,1603.70338668875,unemployed,7414.129549324061,1115.0906952158502,507.64702267496193,soft-decline
26,6,1238.3556649194163,employed,2866.426754821534,934.5296806140167,657.9084170894776,approve
27,7,692.9900025207264,employed,1101.167025778773,537.3993454189166,403.7736189898491,approve
69,7,1248.5221187195864,employed,9.029313447733298,477.4406030852221,581.3782850147502,approve
43,2,332.1726051189494,employed,751.6456608516181,482.55293647692156,618.312382076046,approve
58,3,1077.1813822422364,employed,1496.3022288508232,889.4866990621758,540.1589852929278,soft-decline
52,1,1089.9877463730459,employed,783.8667739701705,1043.1852150754412,457.008574159492,reject
69,1,738.3528763662798,employed,235.39465546250915,601.0088503297592,596.9568176984104,reject
